37.8901678486,-122.252674385,37.8907161514,-122.251979615
37.6177878528,-122.035392103,37.6183361472,-122.034699897
37.8933928486,-122.2577154,37.8939411514,-122.2570206
37.8940208486,-122.268255403,37.8945691514,-122.267560597
37.8838298487,-122.259612355,37.8843781513,-122.258917645
37.868039849,-122.25550828,37.868588151,-122.25481372
37.8582348491,-122.252972234,37.8587831509,-122.252277766
37.8612608491,-122.251048248,37.8618091509,-122.250353752
37.8565088491,-122.254578225,37.8570571509,-122.253883775
37.8604308491,-122.259383244,37.8609791509,-122.258688756
37.8570078491,-122.262727228,37.8575561509,-122.262032772
37.862282849,-122.264311253,37.862831151,-122.263616747
37.8919218486,-122.279711393,37.8924701514,-122.279016607
37.8901048486,-122.277208384,37.8906531514,-122.276513616
37.8886118486,-122.276779377,37.8891601514,-122.276084623
37.8876178487,-122.268641373,37.8881661513,-122.267946627
37.8940208486,-122.268255403,37.8945691514,-122.267560597
37.8808018488,-122.27741334,37.8813501512,-122.27671866
37.8766518488,-122.271606321,37.8772001512,-122.270911679
37.8784648488,-122.266871329,37.8790131512,-122.266176671
37.8822088487,-122.280639347,37.8827571513,-122.279944653
37.8737938489,-122.282054307,37.8743421511,-122.281359693
37.8749908488,-122.279553313,37.8755391512,-122.278858687
37.8570348491,-122.277009228,37.8575831509,-122.276314772
37.8563768491,-122.274835225,37.8569251509,-122.274140775
37.8518628492,-122.274049203,37.8524111508,-122.273354797
37.8552928492,-122.28336922,37.8558411508,-122.28267478
37.7184918513,-122.147803575,37.7190401487,-122.147110425
37.8686698489,-122.285961283,37.8692181511,-122.285266717
37.8763088488,-122.283083319,37.8768571512,-122.282388681
37.8188998497,-122.201541048,37.8194481503,-122.200846952
37.8744598489,-122.29684631,37.8750081511,-122.29615169
37.8689708489,-122.298427284,37.8695191511,-122.297732716
37.8611218491,-122.293605247,37.8616701509,-122.292910753
37.8337498495,-122.213211118,37.8342981505,-122.212516882
37.8401108494,-122.233167148,37.8406591506,-122.232472852
37.8382488494,-122.232678139,37.8387971506,-122.231983861
37.8502178492,-122.243657196,37.8507661508,-122.242962804
37.8451678493,-122.250878172,37.8457161507,-122.250183828
37.8398268494,-122.251820147,37.8403751506,-122.251125853
37.8476638493,-122.252472184,37.8482121507,-122.251777816
37.8398268494,-122.251820147,37.8403751506,-122.251125853
37.8383188494,-122.303713139,37.8388671506,-122.303018861
37.8352758495,-122.260464125,37.8358241505,-122.259769875
37.8285388496,-122.251153093,37.8290871504,-122.250458907
37.8288338496,-122.249160095,37.8293821504,-122.248465905
37.8264168496,-122.250738083,37.8269651504,-122.250043917
37.8075678499,-122.230551994,37.8081161501,-122.229858006
37.8061118499,-122.224882987,37.8066601501,-122.224189013
37.80279485,-122.230869972,37.80334315,-122.230176028
37.80137785,-122.222494965,37.80192615,-122.221801035
37.8053258499,-122.218939984,37.8058741501,-122.218246016
37.80394785,-122.212559977,37.80449615,-122.211866023
37.8330538495,-122.257486115,37.8336021505,-122.256791885
37.8315638495,-122.254360108,37.8321121505,-122.253665892
37.8236628496,-122.26230307,37.8242111504,-122.26160893
37.8181438497,-122.252726044,37.8186921503,-122.252031956
37.8126718498,-122.248832018,37.8132201502,-122.248137982
37.8115628498,-122.242232013,37.8121111502,-122.241537987
37.8200518497,-122.244552053,37.8206001503,-122.243857947
37.8392388494,-122.198462144,37.8397871506,-122.197767856
37.8367858494,-122.209754132,37.8373341506,-122.209059868
37.8089768499,-122.191149001,37.8095251501,-122.190454999
37.8549518492,-122.229762218,37.8555001508,-122.229067782
37.8976318485,-122.30272742,37.8981801515,-122.30203258
37.738382851,-122.238871668,37.738931149,-122.238178332
37.8245208496,-122.232444074,37.8250691504,-122.231749926
34.7475948966,-82.4922105938,34.7481431034,-82.4915434062
37.5283798542,-121.921817686,37.5289281458,-121.921126314
37.734577851,-122.24631665,37.735126149,-122.24562335
37.7320158511,-122.242688638,37.7325641489,-122.241995362
37.7574308507,-122.236669758,37.7579791493,-122.235976242
37.7541318507,-122.238881742,37.7546801493,-122.238188258
37.7583098507,-122.255974762,37.7588581493,-122.255281238
37.7583608507,-122.247838762,37.7589091493,-122.247145238
37.7662228505,-122.255584799,37.7667711495,-122.254891201
37.7650108506,-122.235036794,37.7655591494,-122.234343206
37.7661888505,-122.244780799,37.7667371495,-122.244087201
37.7630898506,-122.254229785,37.7636381494,-122.253536215
37.8910538486,-122.294172389,37.8916021514,-122.293477611
37.7615518506,-122.259551777,37.7621001494,-122.258858223
37.5376588541,-121.959174729,37.5382071459,-121.958483271
37.7707878505,-122.263430821,37.7713361495,-122.262737179
37.7731818504,-122.267608832,37.7737301496,-122.266915168
37.7720388504,-122.272426827,37.7725871496,-122.271733173
37.670922852,-122.086483352,37.671471148,-122.085790648
37.7732388504,-122.290357832,37.7737871496,-122.289664168
37.7713538505,-122.284667823,37.7719021495,-122.283974177
37.7713358505,-122.279812823,37.7718841495,-122.279119177
37.8462638493,-122.285292177,37.8468121507,-122.284597823
37.8434918493,-122.280938164,37.8440401507,-122.280243836
37.8389748494,-122.282791143,37.8395231506,-122.282096857
37.8377258494,-122.280342137,37.8382741506,-122.279647863
37.8450258493,-122.271329171,37.8455741507,-122.270634829
37.8484038493,-122.265963187,37.8489521507,-122.265268813
37.8469098493,-122.26466818,37.8474581507,-122.26397382
37.8041068499,-122.244279978,37.8046551501,-122.243586022
37.7926948501,-122.197090924,37.7932431499,-122.196397076
37.543195854,-122.049586755,37.543744146,-122.048895245
37.8158518498,-122.260607033,37.8164001502,-122.259912967
37.8158298498,-122.262778033,37.8163781502,-122.262083967
37.8088878499,-122.258295,37.8094361501,-122.257601
37.8088878499,-122.258295,37.8094361501,-122.257601
37.8052488499,-122.264843983,37.8057971501,-122.264150017
37.80099785,-122.263818963,37.80154615,-122.263125037
37.79985785,-122.267463958,37.80040615,-122.266770042
37.80006085,-122.249097959,37.80060915,-122.248404041
37.7765448504,-122.228941848,37.7770931496,-122.228248152
37.8233238497,-122.283742069,37.8238721503,-122.283047931
37.8176848497,-122.278881042,37.8182331503,-122.278186958
37.8180898497,-122.268365044,37.8186381503,-122.267670956
37.8133468498,-122.269903021,37.8138951502,-122.269208979
37.8101698499,-122.280399006,37.8107181501,-122.279704994
37.8121868498,-122.285426016,37.8127351502,-122.284731984
37.8080488499,-122.298474996,37.8085971501,-122.297781004
37.8086538499,-122.283569999,37.8092021501,-122.282876001
37.8054698499,-122.283613984,37.8060181501,-122.282920016
37.79936085,-122.268349955,37.79990915,-122.267656045
37.7961288501,-122.21437694,37.7966771499,-122.21368306
37.7961288501,-122.21437694,37.7966771499,-122.21368306
37.79836785,-122.209790951,37.79891615,-122.209097049
37.8101648499,-122.201349006,37.8107131501,-122.200654994
37.670922852,-122.086483352,37.671471148,-122.085790648
37.7958368501,-122.196982939,37.7963851499,-122.196289061
37.7856048502,-122.197972891,37.7861531498,-122.197279109
37.5830158534,-122.06272594,37.5835641466,-122.06203406
37.5923088532,-122.003450984,37.5928571468,-122.002759016
37.6825368518,-121.793954406,37.6830851482,-121.793261594
37.7897318502,-122.20332791,37.7902801498,-122.20263409
37.7902018502,-122.198805912,37.7907501498,-122.198112088
37.6819458518,-122.066921403,37.6824941482,-122.066228597
37.7732948504,-122.209750833,37.7738431496,-122.209057167
37.80012885,-122.247590959,37.80067715,-122.246897041
37.80012885,-122.247590959,37.80067715,-122.246897041
37.8046728499,-122.238427981,37.8052211501,-122.237734019
37.80023885,-122.23761796,37.80078715,-122.23692404
37.80023885,-122.23761796,37.80078715,-122.23692404
37.7894658502,-122.244645909,37.7900141498,-122.243952091
37.7893648502,-122.238320908,37.7899131498,-122.237627092
37.7864808502,-122.236147895,37.7870291498,-122.235454105
37.7851758502,-122.222415889,37.7857241498,-122.221722111
37.867273849,-122.251114276,37.867822151,-122.250419724
37.7840358503,-122.216967883,37.7845841497,-122.216274117
37.7670438505,-122.207309803,37.7675921495,-122.206616197
37.7610828506,-122.199193775,37.7616311494,-122.198500225
37.7586408507,-122.198459764,37.7591891493,-122.197766236
37.7584188507,-122.186403763,37.7589671493,-122.185710237
37.7551628507,-122.179412747,37.7557111493,-122.178719253
37.7652048506,-122.200640795,37.7657531494,-122.199947205
37.7652048506,-122.200640795,37.7657531494,-122.199947205
37.7640638506,-122.195247789,37.7646121494,-122.194554211
37.7754528504,-122.192945843,37.7760011496,-122.192252157
37.7740528504,-122.182714836,37.7746011496,-122.182021164
37.7923928501,-122.249005923,37.7929411499,-122.248312077
37.7752328504,-122.167345842,37.7757811496,-122.166652158
37.7752328504,-122.167345842,37.7757811496,-122.166652158
37.7754598504,-122.177882843,37.7760081496,-122.177189157
37.7754598504,-122.177882843,37.7760081496,-122.177189157
37.7653958506,-122.165913795,37.7659441494,-122.165220205
37.8441418493,-122.271146167,37.8446901507,-122.270451833
37.7497058508,-122.184623722,37.7502541492,-122.183930278
37.7441708509,-122.170713696,37.7447191491,-122.170020304
37.8318548495,-122.279151109,37.8324031505,-122.278456891
37.7960638501,-122.23816294,37.7966121499,-122.23746906
37.7665328505,-122.249150801,37.7670811495,-122.248457199
37.8421758494,-122.295719158,37.8427241506,-122.295024842
37.735096851,-122.135323653,37.735645149,-122.134630347
37.7507738508,-122.123022727,37.7513221492,-122.122329273
37.7465608508,-122.141238707,37.7471091492,-122.140545293
37.7417428509,-122.150109684,37.7422911491,-122.149416316
37.7509638508,-122.155991727,37.7515121492,-122.155298273
37.7488988508,-122.164197718,37.7494471492,-122.163504282
37.7521308508,-122.179224733,37.7526791492,-122.178531267
37.734550851,-122.18924165,37.735099149,-122.18854835
37.7301138511,-122.184004629,37.7306621489,-122.183311371
37.7280078511,-122.17779662,37.7285561489,-122.17710338
37.8235168496,-122.230074069,37.8240651504,-122.229379931
37.8806028488,-122.294297339,37.8811511512,-122.293602661
37.6578218522,-122.09750629,37.6583701478,-122.09681371
37.6578218522,-122.09750629,37.6583701478,-122.09681371
37.6540708523,-122.105227273,37.6546191477,-122.104534727
37.6519768523,-122.096053263,37.6525251477,-122.095360737
37.6427418525,-122.08767822,37.6432901475,-122.08698578
37.6366008525,-122.085682191,37.6371491475,-122.084989809
37.6346368526,-122.079801182,37.6351851474,-122.079108818
37.6361248526,-122.074745189,37.6366731474,-122.074052811
37.6378338525,-122.107553197,37.6383821475,-122.106860803
37.7740528504,-122.182714836,37.7746011496,-122.182021164
37.6388378525,-122.094849201,37.6393861475,-122.094156799
37.6238238527,-122.100587131,37.6243721473,-122.099894869
37.6282478527,-122.100202152,37.6287961473,-122.099509848
37.6224388528,-122.062777125,37.6229871472,-122.062084875
37.6189458528,-122.042811108,37.6194941472,-122.042118892
37.6652688521,-122.095679325,37.6658171479,-122.094986675
37.6677868521,-122.080582337,37.6683351479,-122.079889663
37.6563958522,-122.083301284,37.6569441478,-122.082608716
37.8552928492,-122.28336922,37.8558411508,-122.28267478
37.6511518523,-122.072886259,37.6517001477,-122.072193741
37.6444108524,-122.071445227,37.6449591476,-122.070752773
37.865983849,-122.27835427,37.866532151,-122.27765973
37.6419568525,-122.059303216,37.6425051475,-122.058610784
37.6581998522,-122.070179292,37.6587481478,-122.069486708
37.6556328523,-122.03823328,37.6561811477,-122.03754072
42.6625257732,22.5728780823,42.6630742268,22.5736239177
37.671299852,-122.147932353,37.671848148,-122.147239647
37.6684068521,-122.13691434,37.6689551479,-122.13622166
37.669804852,-122.138401346,37.670353148,-122.137708654
37.669804852,-122.138401346,37.670353148,-122.137708654
37.6767078519,-122.134494379,37.6772561481,-122.133801621
37.6795958519,-122.125998392,37.6801441481,-122.125305608
37.6937778517,-122.125530459,37.6943261483,-122.124837541
37.6994198516,-122.117333485,37.6999681484,-122.116640515
37.7025888515,-122.1106335,37.7031371485,-122.1099405
37.7025888515,-122.1106335,37.7031371485,-122.1099405
37.6819308518,-122.158092403,37.6824791482,-122.157399597
37.6950518516,-122.148286465,37.6956001484,-122.147593535
53.3477956031,-6.24873366302,53.3483443969,-6.24781433698
37.6960018516,-122.152192469,37.6965501484,-122.151499531
37.7039418515,-122.186569506,37.7044901485,-122.185876494
37.7254248512,-122.153770607,37.7259731488,-122.153077393
37.6978398516,-122.146563478,37.6983881484,-122.145870522
37.8731028489,-122.273417304,37.8736511511,-122.272722696
37.7066408515,-122.137243519,37.7071891485,-122.136550481
37.7176158513,-122.143956571,37.7181641487,-122.143263429
37.7158278513,-122.153578562,37.7163761487,-122.152885438
37.7241358512,-122.147006601,37.7246841488,-122.146313399
37.736145851,-122.147128658,37.736694149,-122.146435342
37.736188851,-122.159568658,37.736737149,-122.158875342
37.7304278511,-122.161835631,37.7309761489,-122.161142369
37.7280298511,-122.15890762,37.7285781489,-122.15821438
37.7228388512,-122.160759595,37.7233871488,-122.160066405
37.6876428518,-122.06989143,37.6881911482,-122.06919857
37.8502868492,-122.270985196,37.8508351508,-122.270290804
37.6981598516,-122.081326479,37.6987081484,-122.080633521
37.7067738515,-122.09054652,37.7073221485,-122.08985348
37.7164338513,-122.074089565,37.7169821487,-122.073396435
37.8549818492,-122.285142218,37.8555301508,-122.284447782
37.7038578515,-122.060954506,37.7044061485,-122.060261494
37.7074498514,-122.072369523,37.7079981486,-122.071676477
37.6996818516,-122.061648486,37.7002301484,-122.060955514
37.6955888516,-122.051176467,37.6961371484,-122.050483533
37.6763378519,-121.883123377,37.6768861481,-121.882430623
37.7149988513,-122.028190558,37.7155471487,-122.027497442
37.6836568518,-122.116823411,37.6842051482,-122.116130589
37.7283508511,-122.179496621,37.7288991489,-122.178803379
37.674754852,-122.10833337,37.675303148,-122.10764063
37.6759828519,-122.098887375,37.6765311481,-122.098194625
37.6776958519,-122.049953383,37.6782441481,-122.049260617
37.6784908519,-122.062051387,37.6790391481,-122.061358613
37.8119138498,-122.227027015,37.8124621502,-122.226332985
37.7262478512,-121.729174611,37.7267961488,-121.728481389
37.6830718518,-121.728696409,37.6836201482,-121.728003591
37.673650852,-121.756084364,37.674199148,-121.755391636
37.6773608519,-121.783777382,37.6779091481,-121.783084618
37.669307852,-121.783842344,37.669856148,-121.783149656
37.6609598522,-121.784578305,37.6615081478,-121.783885695
37.6657468521,-121.796673327,37.6662951479,-121.795980673
37.6624388521,-121.792548312,37.6629871479,-121.791855688
37.6884318517,-121.783698434,37.6889801483,-121.783005566
37.8337498495,-122.213211118,37.8342981505,-122.212516882
37.6835958518,-121.786810411,37.6841441482,-121.786117589
37.6825368518,-121.793954406,37.6830851482,-121.793261594
37.8236628496,-122.26230307,37.8242111504,-122.26160893
37.7793938503,-122.276667861,37.7799421497,-122.275974139
37.6612558522,-121.869751306,37.6618041478,-121.869058694
37.6554528523,-121.855209279,37.6560011477,-121.854516721
37.6554778523,-121.877194279,37.6560261477,-121.876501721
37.6507878523,-121.903996257,37.6513361477,-121.903303743
37.5506358539,-121.98251479,37.5511841461,-121.98182321
37.672693852,-121.92091636,37.673242148,-121.92022364
37.670922852,-122.086483352,37.671471148,-122.085790648
37.8133898498,-122.251590022,37.8139381502,-122.250895978
37.6752918519,-122.030436372,37.6758401481,-122.029743628
37.6670568521,-121.887435333,37.6676051479,-121.886742667
37.6915958517,-121.873968449,37.6921441483,-121.873275551
37.7663108505,-122.2450858,37.7668591495,-122.2443922
37.6677218521,-121.884686337,37.6682701479,-121.883993663
36.4598908707,-92.5694598423,36.4604391293,-92.5687781577
53.3477956031,-6.24873366302,53.3483443969,-6.24781433698
53.3477956031,-6.24873366302,53.3483443969,-6.24781433698
53.3477956031,-6.24873366302,53.3483443969,-6.24781433698
53.3477956031,-6.24873366302,53.3483443969,-6.24781433698
53.3477956031,-6.24873366302,53.3483443969,-6.24781433698
37.7097138514,-121.919234534,37.7102621486,-121.918541466
37.5957808532,-122.027464,37.5963291468,-122.026772
37.5893258533,-122.05031597,37.5898741467,-122.04962403
37.5841898534,-122.068789946,37.5847381466,-122.068098054
37.5899208533,-122.080305973,37.5904691467,-122.079614027
37.5714688536,-122.072066887,37.5720171464,-122.071375113
37.6033638531,-122.024965036,37.6039121469,-122.024272964
37.8115628498,-122.242232013,37.8121111502,-122.241537987
37.5775938535,-122.052267915,37.5781421465,-122.051576085
37.5724588535,-122.052365891,37.5730071465,-122.051674109
37.8401108494,-122.233167148,37.8406591506,-122.232472852
37.5759868535,-122.040579908,37.5765351465,-122.039888092
37.6842888518,-121.907161414,37.6848371482,-121.906468586
37.5786658534,-122.04512492,37.5792141466,-122.04443308
37.5762238535,-122.030903909,37.5767721465,-122.030212091
37.5695578536,-122.040201878,37.5701061464,-122.039510122
37.5674558536,-122.021622868,37.5680041464,-122.020931132
37.5685468536,-122.014406873,37.5690951464,-122.013715127
37.5619368537,-122.030997842,37.5624851463,-122.030306158
37.5614098537,-122.01714984,37.5619581463,-122.01645816
37.5556178538,-122.015608813,37.5561661462,-122.014917187
37.5332958541,-121.951405709,37.5338441459,-121.950714291
37.7924228501,-122.188416923,37.7929711499,-122.187723077
37.5547368538,-122.016308809,37.5552851462,-122.015617191
37.5514428539,-122.017650793,37.5519911461,-122.016959207
37.545390854,-122.005295765,37.545939146,-122.004604235
37.5372348541,-122.000937727,37.5377831459,-122.000246273
37.545785854,-121.990691767,37.546334146,-121.990000233
37.8901048486,-122.277208384,37.8906531514,-122.276513616
37.5375338541,-121.992603728,37.5380821459,-121.991912272
37.7042638515,-122.144218508,37.7048121485,-122.143525492
37.863749849,-122.25892726,37.864298151,-122.25823274
37.5278948542,-121.983612684,37.5284431458,-121.982921316
37.5276668542,-121.977948683,37.5282151458,-121.977257317
53.3477956031,-6.24873366302,53.3483443969,-6.24781433698
37.5198338544,-121.974373646,37.5203821456,-121.973682354
37.7149818513,-122.074142558,37.7155301487,-122.073449442
37.5137118545,-121.968570618,37.5142601455,-121.967879382
37.5221888543,-121.965752657,37.5227371457,-121.965061343
37.7631068506,-122.140919785,37.7636551494,-122.140226215
37.5107188545,-121.956577604,37.5112671455,-121.955886396
37.5284268542,-121.958748686,37.5289751458,-121.958057314
37.5195678544,-121.951980645,37.5201161456,-121.951289355
37.5790508534,-121.989609922,37.5795991466,-121.988918078
37.5755348535,-121.979503906,37.5760831465,-121.978812094
37.5785058534,-121.967542919,37.5790541466,-121.966851081
37.5747258535,-121.960448902,37.5752741465,-121.959757098
37.5661808536,-122.051671862,37.5667291464,-122.050980138
37.5534248538,-121.986083803,37.5539731462,-121.985392197
37.5621208537,-121.966339843,37.5626691463,-121.965648157
37.541771854,-121.967360748,37.542320146,-121.966669252
37.5356948541,-121.96152172,37.5362431459,-121.96083028
37.5500228539,-121.947918787,37.5505711461,-121.947227213
37.6767078519,-122.134494379,37.6772561481,-122.133801621
37.541829854,-121.940388749,37.542378146,-121.939697251
37.5331798542,-121.950174708,37.5337281458,-121.949483292
37.5090428545,-121.934276596,37.5095911455,-121.933585404
37.5003768547,-121.916668556,37.5009251453,-121.915977444
37.6802948519,-122.080283396,37.6808431481,-122.079590604
37.5279198542,-122.046409684,37.5284681458,-122.045718316
37.5356138541,-122.05225972,37.5361621459,-122.05156828
37.7015288515,-122.137234495,37.7020771485,-122.136541505
37.5504658539,-122.039872789,37.5510141461,-122.039181211
37.542013854,-122.031931749,37.542562146,-122.031240251
37.5924878532,-121.885137985,37.5930361468,-121.884446015
37.5818088534,-122.044059935,37.5823571466,-122.043368065
37.7423598509,-122.161107687,37.7429081491,-122.160414313
37.7815028503,-122.205224871,37.7820511497,-122.204531129
37.7958368501,-122.196982939,37.7963851499,-122.196289061
37.862232849,-122.247243253,37.862781151,-122.246548747
37.862232849,-122.247243253,37.862781151,-122.246548747
37.79962085,-122.207676957,37.80016915,-122.206983043
37.865422849,-122.254083268,37.865971151,-122.253388732
37.865422849,-122.254083268,37.865971151,-122.253388732
37.5352588541,-122.035257718,37.5358071459,-122.034566282
37.5183138544,-121.999388639,37.5188621456,-121.998697361
37.8725998489,-122.269749302,37.8731481511,-122.269054698
31.651300942,-106.357815946,31.651849058,-106.357172054
37.7138688513,-122.168566553,37.7144171487,-122.167873447
37.8787848488,-122.287231331,37.8793331512,-122.286536669
37.8297918496,-122.218450099,37.8303401504,-122.217755901
37.8368328494,-122.261680132,37.8373811506,-122.260985868
37.7763608504,-122.289917847,37.7769091496,-122.289224153
37.540389854,-122.007545742,37.540938146,-122.006854258
37.7079338514,-121.735740525,37.7084821486,-121.735047475
37.8297478496,-122.205411099,37.8302961504,-122.204716901
37.7674288505,-122.129984805,37.7679771495,-122.129291195
37.8328978495,-122.251079114,37.8334461505,-122.250384886
36.4598908707,-92.5694598423,36.4604391293,-92.5687781577
37.5905058533,-122.047655975,37.5910541467,-122.046964025
37.8158518498,-122.260607033,37.8164001502,-122.259912967
37.7610478506,-122.151834775,37.7615961494,-122.151141225
37.79962085,-122.207676957,37.80016915,-122.206983043
37.8113668498,-122.212793012,37.8119151502,-122.212098988
37.8555928491,-122.281310221,37.8561411509,-122.280615779
37.6528558523,-121.880299267,37.6534041477,-121.879606733
37.6177878528,-122.035392103,37.6183361472,-122.034699897
37.8504138492,-122.257199197,37.8509621508,-122.256504803
37.7241358512,-122.147006601,37.7246841488,-122.146313399
37.8873808487,-122.293494372,37.8879291513,-122.292799628
37.735885851,-122.242117657,37.736434149,-122.241424343
37.5287418542,-122.015557688,37.5292901458,-122.014866312
37.5341108541,-122.023744713,37.5346591459,-122.023053287
37.5461138539,-122.036661768,37.5466621461,-122.035970232
37.7924868501,-122.208384923,37.7930351499,-122.207691077
37.8127718498,-122.247287019,37.8133201502,-122.246592981
37.7717468505,-122.256157825,37.7722951495,-122.255464175
37.6528558523,-121.880299267,37.6534041477,-121.879606733
37.8695928489,-122.271675287,37.8701411511,-122.270980713
37.8076838499,-122.259144995,37.8082321501,-122.258451005
37.8076838499,-122.259144995,37.8082321501,-122.258451005
37.866703849,-122.284987274,37.867252151,-122.284292726
37.8693618489,-122.273150286,37.8699101511,-122.272455714
37.5506358539,-121.98251479,37.5511841461,-121.98182321
37.8238968496,-122.250826071,37.8244451504,-122.250131929
37.5473138539,-121.981436774,37.5478621461,-121.980745226
37.674172852,-121.768540367,37.674721148,-121.767847633
37.6968778516,-121.782206473,37.6974261484,-121.781513527
37.5296738542,-122.036663692,37.5302221458,-122.035972308
37.6207538528,-122.069921117,37.6213021472,-122.069228883
37.79892785,-122.174044953,37.79947615,-122.173351047
36.4598908707,-92.5694598423,36.4604391293,-92.5687781577
37.8140748498,-122.277980025,37.8146231502,-122.277285975
37.8051658499,-122.258349983,37.8057141501,-122.257656017
37.7210118512,-122.167255587,37.7215601488,-122.166562413
37.671880852,-121.903578356,37.672429148,-121.902885644
37.7167638513,-121.729076567,37.7173121487,-121.728383433
37.865983849,-122.27835427,37.866532151,-122.27765973
37.6612388522,-121.869761306,37.6617871478,-121.869068694
37.6876318518,-122.14488443,37.6881801482,-122.14419157
37.542013854,-122.031931749,37.542562146,-122.031240251
37.7715758505,-122.192253825,37.7721241495,-122.191560175
53.3477956031,-6.24873366302,53.3483443969,-6.24781433698
37.5244818543,-121.989395668,37.5250301457,-121.988704332
37.5601148537,-121.991234834,37.5606631463,-121.990543166
37.8898608486,-122.261788383,37.8904091514,-122.261093617
37.8539838492,-122.243156213,37.8545321508,-122.242461787
37.6921148517,-121.923895451,37.6926631483,-121.923202549
37.674970852,-121.758175371,37.675519148,-121.757482629
37.8577678491,-122.244105231,37.8583161509,-122.243410769
37.6578108522,-121.90862129,37.6583591478,-121.90792871
37.8117178498,-122.242081014,37.8122661502,-122.241386986
37.735952851,-122.242405657,37.736501149,-122.241712343
37.8976318485,-122.30272742,37.8981801515,-122.30203258
37.7468198508,-122.247964708,37.7473681492,-122.247271292
37.735952851,-122.242405657,37.736501149,-122.241712343
37.5243678543,-121.936984667,37.5249161457,-121.936293333
